split,class,image_path,file_hash,label
train,Dermatitis,../datasets/feed/train/Dermatitis/Reply-to-don-t-let-your-dog-suffer-in-silence_00009_jpg.rf.d342b873ccf78f0094c12de2c6b4fee2.jpg,c4c3abd0eb9a57d7072f627a274c0f78,1
valid,Ringworm,../datasets/feed/valid/Ringworm/WIN_20240514_17_28_21_Pro_jpg.rf.5b89e564242a8a0a61e3cad7bc39dff7.jpg,c4c65349d9063d639567ba97bd312054,5
valid,Demodicosis,../datasets/feed/valid/Demodicosis/IMG_5146_jpeg_jpg.rf.02b0769a0e64059d27a98431fb640feb.jpg,c4cbe90cac817168334b5caa022b6b21,0
train,Ringworm,../datasets/feed/train/Ringworm/1000010581_x16_jpg.rf.f67492add501c36416c165d1fea34eb2.jpg,c4e31dcfa8e110b1c62ac6f04780d83f,5
valid,Demodicosis,../datasets/feed/valid/Demodicosis/1-18-_png_jpg.rf.803dcf8f7ac046ac520dda037cae1134.jpg,c4ec3c83667685f3652c8b83e6a361cd,0
valid,Healthy,../datasets/feed/valid/Healthy/dogs_056_jpg.rf.b9d026c4e3dcc57a74a769c03739f2ef.jpg,c4f75e72c1a8dd171af042cce6eb3ff0,3
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_33_59_Pro_jpg.rf.3fc70def4ff93042e20007df834800e7.jpg,c510bb5ed455d855ef6b832801dc05ca,5
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-93-_jpg.rf.fd978f58affd1815cae48f52a3a5d377.jpg,c518a5f012039139e7ceb59f31c360d1,5
train,Demodicosis,../datasets/feed/train/Demodicosis/D126_png_jpg.rf.7b302553e6089229d69a4b984c25136b.jpg,c52f5311b9afbdcf8d3886145a8f9d96,0
train,Dermatitis,../datasets/feed/train/Dermatitis/IMG_4525_jpg.rf.6b1780baa87af7d4c26f6f1abb2caa7c.jpg,c541535f3e56012bb955977e19162446,1
train,Fungal Infections,../datasets/feed/train/Fungal Infections/pic9_jpg.rf.84962aee42ba594b3a1712430bf0ffbc.jpg,c54ea1e04a83cce94489b94c121ce384,2
train,Demodicosis,../datasets/feed/train/Demodicosis/scabies_90_png_jpg.rf.13de19938b79307553f9680694774dd5.jpg,c583db4543b374dab672300abaa24d93,0
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_40_50_Pro_jpg.rf.41eaae9755646058055c83a9ada47986.jpg,c58753cbcaf3abff7c35c4712798bfc1,5
train,Fungal Infections,../datasets/feed/train/Fungal Infections/1154_jpg.rf.ee5c80d670d8f198ffd52c3862554b39.jpg,c595a3c30a5474d9854245c8cea9dee8,2
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/B9781416056638000070_f007-005-9781416056638_jpg.rf.9864ad42e52e1f05670ffdcb6a3f5cde.jpg,c59da07e734a5912a243598d35fa8ba5,4
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/B9781416056638000070_f007-038-9781416056638_jpg.rf.6b52eac3a0d024e437af618de36fdc2e.jpg,c5cf84e27a018f314ddcff8d89856005,4
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_26_59_Pro_jpg.rf.130398e658dd684334d4c60bf43ea538.jpg,c5d3eda8ae4333c3d0c3f3e32c0cc2e2,5
train,Ringworm,../datasets/feed/train/Ringworm/R42_png_jpg.rf.240ca51cfedad0db2bb518a53f8b0256.jpg,c6109058862970e6f41719fbe74c7d76,5
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-53-_jpg.rf.1b8cae4a721e82545c0b9ebba06dfeb9.jpg,c6117521f53ed9a968ce074b78b3daad,5
valid,Ringworm,../datasets/feed/valid/Ringworm/ringworm-42-_jpg.rf.0848b6439160f8bb8a77dd89fafdbe3d.jpg,c61a4304e8da46179b199ae27f0d572d,5
train,Demodicosis,../datasets/feed/train/Demodicosis/D126_png_jpg.rf.2a5e3a604359bff12665712801848de0.jpg,c61f5b220908fccf839f68093051cdf3,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/1134_jpg.rf.a6cee23080556a6b6072e82807a162a2.jpg,c63efa54f63b7d1979dd15a53adce958,2
valid,Healthy,../datasets/feed/valid/Healthy/dogs_032_jpg.rf.c25393a9d4eaa4224e80affd23de1ed7.jpg,c64dd866f5b78f51efea2477e3ba2092,3
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_38_28_Pro_jpg.rf.4e24f837afd7ca054174dcb4b519f30c.jpg,c6559168779cab494ebd396393e38193,5
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_00529_jpg.rf.17dd594a438164f482788293ddce5749.jpg,c66a1eba1c1a14438135d064316f1699,1
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5265_jpeg_jpg.rf.4381a786a12ddc5246096c9222179c62.jpg,c6793e18aaf2cec4795f8059a7be152c,0
train,Ringworm,../datasets/feed/train/Ringworm/R23_png_jpg.rf.e84a59d519f797e00235b7cd44914df0.jpg,c68e5ce635e263cade9976f46c3ae31d,5
train,Ringworm,../datasets/feed/train/Ringworm/R51_png_jpg.rf.8457e08fae7b38724c1d960ac34cc334.jpg,c6941a75d737a1e138d2df9aca29fa73,5
valid,Ringworm,../datasets/feed/valid/Ringworm/R48_png_jpg.rf.6cb38143f389e8b102c6d3197f0f0aac.jpg,c6a57d03970b3149aee4f6a141f77f07,5
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-162105_jpg.rf.f8d12bfca9d6ff5a44369c3ec86a26a1.jpg,c6a8975637483e11d2c659b5ec9f10d1,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/pic4_jpg.rf.7a266dbf7e880311d2656bee37dc3d21.jpg,c6ecdcb2159ef0e7492b8876cf4f26e2,2
valid,Demodicosis,../datasets/feed/valid/Demodicosis/1-42-_png_jpg.rf.218bf01fca74e7daed459d7106a5ea15.jpg,c717fc75c83c3502e7b44825ffedb68e,0
train,Dermatitis,../datasets/feed/train/Dermatitis/IMG_4525_jpg.rf.7bebe508779f9d8a27e787f732789bff.jpg,c71dcda8e5cbef131490722eeafe4313,1
train,Fungal Infections,../datasets/feed/train/Fungal Infections/Fungal_2_jpg.rf.3436802744b2f7029b033ea284c7c93b.jpg,c71ddb0aa3b6454d8468d783b691ebfe,2
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/Hypersensitivity_image_1_jpg.rf.ab5db9d36b62f0d98679704ea41442bb.jpg,c74ce9aa2cf7b00509b62773ad5c5266,4
train,Fungal Infections,../datasets/feed/train/Fungal Infections/Fungal_Image_1_jpg.rf.16af82a64a0bf930ace2eff0a5f93e0c.jpg,c76212689f8d0eee0d1e11ced443422d,2
valid,Demodicosis,../datasets/feed/valid/Demodicosis/2024-05-13-133920_2_jpg.rf.777739bf66546d74863f5f4cda6ca5df.jpg,c775cd33fcec725ba346c7024f12014f,0
valid,Demodicosis,../datasets/feed/valid/Demodicosis/scabies_126_png_jpg.rf.97e4d752cc55b79233989f6561e62276.jpg,c77db9d6bfdefa099f6bd846f3a0e20e,0
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/Hypersensitivity_1_jpg.rf.e114a0389bccf32421caa836201a4d9c.jpg,c7ab4e524adb008f4b496ca154e39a1a,4
valid,Dermatitis,../datasets/feed/valid/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000148_png_jpg.rf.2ea067f7475172916730c9887b0510e3.jpg,c7c06f6b4e82fbbe82f71e134099a2cc,1
train,Ringworm,../datasets/feed/train/Ringworm/R53_png_jpg.rf.1d486ca944069c0bf2f21f61d359bf3d.jpg,c7cf3084d0c575948a49d583946ab85c,5
train,Ringworm,../datasets/feed/train/Ringworm/436725491_1153113969442923_7349901947606592211_n_jpg.rf.cca6ed103d01c37d89e41450eb6d8ae2.jpg,c7d59f4a589db830aaafc052c6594636,5
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_26_36_Pro_jpg.rf.1add27c85c16302407187866632a9fde.jpg,c7da0189fb6925c27311f4670cb58ffb,5
train,Demodicosis,../datasets/feed/train/Demodicosis/D133_png_jpg.rf.7a49f03e8ab79fe1fd38ef38e8a4f3fd.jpg,c7e404a4ad0ecd8a4b29e7c8590190ea,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/pic10_jpg.rf.52119ea6bc7856cf16ce63c51cdfe86b.jpg,c7eff6ce070b4f96928dd1d82ac0aa3e,2
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_064_jpg.rf.b9bf48edc1403c81d3e815057dfbc7ed.jpg,c7f825bc64d3b1601ed50602ff2eab92,2
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_014_jpg.rf.ca0a3ca03c1de2aa49db0d6fa0d05f34.jpg,c805199c296ffb54f358c7e8fab536e4,3
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000360_png_jpg.rf.1c74b414967b3d649c5a83fb0572d952.jpg,c814ac94240c521a786dc9c5af829cfb,1
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_34_49_Pro_jpg.rf.7a782afd02f25a419285e3b8585bf5de.jpg,c825e8805976f3af754d4b7c1b17abde,5
valid,Demodicosis,../datasets/feed/valid/Demodicosis/2024-05-13-133853_2_jpg.rf.a8c8637160a0d18ecb99985690957de3.jpg,c82f30702920b5568162d4cb36ccfcb2,0
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_00028_jpg.rf.98ce5458721e197188f6351ef625fbc2.jpg,c82f7ca18ae00d9034711818fb5ac136,1
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_01363_jpg.rf.cdd7b13bfff6dd489e93a405f5cebc49.jpg,c858c13013fe4e2689bc132aaf7f5a29,1
valid,Hypersensitivity,../datasets/feed/valid/Hypersensitivity/B9781416056638000070_f007-009-9781416056638_jpg.rf.b0a9be0bed8780ff1ad4b2fba0e0154d.jpg,c8700e5b49874d53c58631cd93d633f9,4
train,Dermatitis,../datasets/feed/train/Dermatitis/depositphotos_278064588-stock-photo-selective-focus-dermatitis-disease-dog_jpg.rf.751ea2c3f2bca9ffcf2040a026986749.jpg,c87508589293aec386e446a87a68daf3,1
train,Healthy,../datasets/feed/train/Healthy/Image_10_jpeg_jpg.rf.33ee9f8dd5e6a40dee2162209bb9cc1f.jpg,c87a475994ffe90f8e60effaffb09321,3
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/fungal2_jpg.rf.520d3b59758ffb42cba8c82cdc6d4807.jpg,c880cb096d439973f55c50e27b698928,2
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000475_png_jpg.rf.b6875ac3ee87545926f06bd0f36d0dc1.jpg,c8a9c875a7155adf5152f8d12af69f78,1
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_026_jpg.rf.0f2e5f3658c73d41d768e7f902241651.jpg,c8cab10a7da4eb1f6adfb666489e237d,2
valid,Dermatitis,../datasets/feed/valid/Dermatitis/Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000612_png_jpg.rf.5ed00aebadd1092c840936c113dfe7d5.jpg,c8dc409fcd101153b86ed87e8f254cbb,1
train,Fungal Infections,../datasets/feed/train/Fungal Infections/fung5_jpg.rf.37bc9e9f0cdac292fff884c78d5d8b74.jpg,c8e44f8ee6144d8b21c653521eb5dd29,2
train,Ringworm,../datasets/feed/train/Ringworm/1000010503_x16_jpg.rf.b6266edf75db7d4a700e346e473ca6a9.jpg,c8e55dd4543096b1dc01ea079902519f,5
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-161645_jpg.rf.83671cf94a5da3baa51a053fd7b5b334.jpg,c912350ee495461825440e2bdff12e2b,0
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_33_27_Pro_jpg.rf.3659f945ed3696a1fd4b95feeda0c2c4.jpg,c91254cde7dd01a9db86400517b88dbe,5
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/Fungal1_png_jpg.rf.9b18452c41b564168042f87a0e3d46c7.jpg,c91daeb320540225ee35a6874e7b16c0,2
valid,Demodicosis,../datasets/feed/valid/Demodicosis/IMG_5201_jpeg_jpg.rf.85781ff7206b1c934d323a3574c902dc.jpg,c933f25666f94ba60b05c0509e4d7fd5,0
train,Ringworm,../datasets/feed/train/Ringworm/436768273_980032929718301_6354120843627540406_n_jpg.rf.7649bec0b402954fee870007fa6f4c2a.jpg,c950f5f871ad9ab0e12026c62bddbdb2,5
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-132-_jpg.rf.50dee1153bcba65e56c6296c33362a1e.jpg,c951df3ae4a870a856fdca4d7668bce1,5
valid,Demodicosis,../datasets/feed/valid/Demodicosis/D133_png_jpg.rf.acc073ef9c4971d971eaacc645296ac1.jpg,c96534f07f737e73001dc2f516e508f9,0
train,Ringworm,../datasets/feed/train/Ringworm/NEWR15_jpeg_jpg.rf.5bec93c91b2e5ffeff0b3f10019f9dc1.jpg,c969166b069670e1209e7f30422eb260,5
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-122-_jpg.rf.b125ba0521a5dfb5973f81981530328f.jpg,c96c509513970f3bc40b1889feb74e56,5
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5319_jpeg_jpg.rf.7b09ae7ce8ca9ec24cabe06dd96e3984.jpg,c96df85e20dc694f4aff6eb609ab7e37,0
valid,Demodicosis,../datasets/feed/valid/Demodicosis/2024-05-13-165037_jpg.rf.d752d94ae54782e01131a101617b56b2.jpg,c990f20fb106230eac0f1f3e7f44d517,0
train,Dermatitis,../datasets/feed/train/Dermatitis/1000010648_x16_jpg.rf.3fe44b9d31082516188d85917752bc2b.jpg,c9a32d86a4f94dc95f7e12a4d5806dcd,1
train,Demodicosis,../datasets/feed/train/Demodicosis/1-16-_png_jpg.rf.c23c02ac75cc472984fbf6f8385c16a5.jpg,c9adf0d3959b855226ea54413f36230f,0
train,Healthy,../datasets/feed/train/Healthy/dogs_275_jpg.rf.b19635b47a2168b7a7c91e8fad8113a0.jpg,c9e3ab9599ee96757d90e15cf042e07b,3
train,Demodicosis,../datasets/feed/train/Demodicosis/P22_png_jpg.rf.32c13228a23e9967c5e7d44b5b413b42.jpg,c9fbed2f60f4fcf4f14b0a96a95ef8d7,0
valid,Dermatitis,../datasets/feed/valid/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000459_png_jpg.rf.5b18eb4af0966303f5e549379215daec.jpg,c9fcd1289317929a846cb8960b017144,1
train,Ringworm,../datasets/feed/train/Ringworm/278372566_1115287789314455_1249966033354804477_n_jpg.rf.7b5675d4578636b04486563d882537d3.jpg,ca2ee2e45e9810909c48e210c00d19e0,5
train,Dermatitis,../datasets/feed/train/Dermatitis/hotspot-108-_jpg.rf.c267d073f6e1270b91694470984ac1af.jpg,ca3b01a2a667aedcd6a6d0dc70d447bb,1
train,Healthy,../datasets/feed/train/Healthy/dogs_169_jpg.rf.fd9a1635b2be60b75d28a292514d3353.jpg,ca4ad20f45718ae956fc1feca682a455,3
train,Fungal Infections,../datasets/feed/train/Fungal Infections/Fungal2_png_jpg.rf.472ee8923e30751a8ab478af2a0370f8.jpg,ca64c6ea717ce7251be2a040ea73bb1d,2
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_046_jpg.rf.b2fa0a6f0e4f3ed0dcc27b6043ac924d.jpg,ca77cab8ec4c767d58ff3c29bdc86882,3
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5172_jpeg_jpg.rf.192e9ff92284c2b9b08682467ecf330b.jpg,ca997acd5a34f5a0ea61a044ab65b8b5,0
valid,Healthy,../datasets/feed/valid/Healthy/dogs_099_jpg.rf.d2f333f0ec7b9a6af8651c670698efe1.jpg,cab193faf2193988009d743bc432ec19,3
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_01654_jpg.rf.9d688d74e9876ba243097aadcec2d839.jpg,cabf61fd713ada23b0446e8c8f90ba2a,1
train,Healthy,../datasets/feed/train/Healthy/dogs_120_jpg.rf.4d18bf83113ad6476e240a10d4af122b.jpg,cad0f705021ab18aaea08f4613100f32,3
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-161645_jpg.rf.13982564b38ceeaa1aef05f0fc68ef55.jpg,cad733a49ab1ed8d395c29843836a4f9,0
valid,Ringworm,../datasets/feed/valid/Ringworm/ringworm-34-_jpg.rf.9c5f3a82d9e688f89642401faa0cf734.jpg,cad7c5a4a8b8c17db74a0b987cbdf312,5
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/1861_jpg.rf.2e39222faa55c35a88fed4899ccfefec.jpg,caedf6e1d3eed94db4739ba9c05f108f,4
valid,Ringworm,../datasets/feed/valid/Ringworm/ringworm-17-_jpg.rf.fcfd6e9ff2c6ea51368e5449fb87c46b.jpg,caf7b1e9326417f0bb37879f58e5f6a9,5
valid,Hypersensitivity,../datasets/feed/valid/Hypersensitivity/B9781416056638000070_f007-006-9781416056638_jpg.rf.c952b944b4b022b0cdf2e7b1567462ee.jpg,cafc490d89991961e557900a32052c17,4
train,Demodicosis,../datasets/feed/train/Demodicosis/1-3-_jpg.rf.039ccea01b468097dbec8cc06de6b4f5.jpg,cb06cbedeb69e0b464c0df02187424e8,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/1672_jpg.rf.219451041cf15eccb7d1d1e24a50cb85.jpg,cb157272a1d8646e4cfd190ff430e664,2
train,Dermatitis,../datasets/feed/train/Dermatitis/pic2_jpg.rf.a5a4220eeb5180a7580ec77ab62d5527.jpg,cb212c594ec55af359df411f327b2542,1
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-133332_2_jpg.rf.42ac02c32fb4d0f1929ab75163a34cc0.jpg,cb30fc4125a163a8f7a381120cfbdb2a,0
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_057_jpg.rf.0b70878e8b415cb0698d7e9793c3eaad.jpg,cb357209987316bb202f10318e682259,3
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-164346_1_jpg.rf.2b7d07d157c174bcaf4cda3d99a7378f.jpg,cb3e0f60bff32377c47dcb82616795d4,0
valid,Dermatitis,../datasets/feed/valid/Dermatitis/hotspot-110-_jpg.rf.47ae5c004128f0140a400149e3a93465.jpg,cb4ba8ffa403d4e1cdb4aafbf02978a9,1
train,Dermatitis,../datasets/feed/train/Dermatitis/hotspot-74-_jpg.rf.ac6821f3463a99f6d18544ea73fc9fa1.jpg,cb52c27e83d1c5645cccc79f5d23a928,1
valid,Ringworm,../datasets/feed/valid/Ringworm/ringworm-135-_jpg.rf.13518b14408462b41c639db6469acb90.jpg,cb5edd3619da436b12dbdd434b758238,5
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/Fungal3_png_jpg.rf.bddd8e4c31200006e1052c7ba7a25d8b.jpg,cb5f3d6ef63e37ca13c2e2f2b436290b,2
valid,Demodicosis,../datasets/feed/valid/Demodicosis/1-13-_png_jpg.rf.aa1c28cde8225048d929583a3adbe169.jpg,cb828971f0c8edcafeacf07ba0fc1d3e,0
train,Ringworm,../datasets/feed/train/Ringworm/436815977_459940293272172_9180748049987512532_n_jpg.rf.fe6920d1c5bf6e2208206b6366e0760c.jpg,cb87d6af06c97c7d604bfcd88b19f540,5
train,Healthy,../datasets/feed/train/Healthy/dogs_150_jpg.rf.8410736a47d707682ba9f9846271b0d1.jpg,cbc63db92bb3138a439f21d39d3af307,3
train,Ringworm,../datasets/feed/train/Ringworm/8097D5C3-C6C2-43C2-B1B7-566A25D1DF08_jpeg_jpg.rf.39a0d9c56056ffd949ac9520d76a0f38.jpg,cbcf045c657da488b605935aac02e574,5
train,Dermatitis,../datasets/feed/train/Dermatitis/bacterial-infection-pustules-ri-livinga-2-300x300_jpg.rf.d1fea8eba19f7976a25a7b88cabf74a8.jpg,cbd35202624eee1f303e02d869dea89d,1
train,Healthy,../datasets/feed/train/Healthy/images-25_jpg.rf.d475beba4e1d8b8a06ad07a71c212c0c.jpg,cbe5a9f039075d1d13e00fcf6fb64444,3
train,Healthy,../datasets/feed/train/Healthy/dogs_154_jpg.rf.db58f6ba38f4adf0394658b48e637e46.jpg,cbedebda4f80e31cc10b38bc5b38fc4c,3
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-148-_jpg.rf.70cd16eceb372a296c28ce77dc47d0fc.jpg,cc053e48b3f210a59b4df29c8c561615,5
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_061_jpg.rf.d536773ea36d09be2d3b468496738580.jpg,cc0dd1bbba4af3919df65ac1bf2c900c,2
train,Fungal Infections,../datasets/feed/train/Fungal Infections/Fungal_2_jpg.rf.e4ac3de0e91ac7f2c824c563cf66ebbb.jpg,cc1757f9307c20eba76a410ea223d60b,2
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_025_jpg.rf.6bf82e952c980b350c5f6f8864c4e95a.jpg,cc1ea18d7b85ce1b9d5063ee4346c68c,2
train,Demodicosis,../datasets/feed/train/Demodicosis/P17_png_jpg.rf.f8eb010cb040899cf75c378a14c0dbe8.jpg,cc22b9c27f66de9200c0cd411ac21861,0
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_052_jpg.rf.87f56da5e1ed51174f57bb67cc7b1b26.jpg,cc2886c50d90a435616a29e4d0191a2a,3
train,Ringworm,../datasets/feed/train/Ringworm/NEWR49_png_jpg.rf.e9a173a7e9958942ce393ca805e750ce.jpg,cc352a6551eaf8c54f345a6d5cec8760,5
train,Healthy,../datasets/feed/train/Healthy/Image_9_jpg.rf.1f1a0648c08adc76c6e0e6838cf55535.jpg,cc485e678b744e7a72783554a07f6d14,3
train,Ringworm,../datasets/feed/train/Ringworm/69869142_2813720881974689_7556977064478244864_n_jpg.rf.e086db43e822fb7f3d1048a604c96d55.jpg,cc52878095aa30c86e8849c3d0dac5f7,5
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_02251_jpg.rf.6b228d684308cdc045adfd1dbbe9fb17.jpg,cc70ab12cfaf168d7776fd7d96de0c98,1
valid,Hypersensitivity,../datasets/feed/valid/Hypersensitivity/B9781416056638000070_f007-019-9781416056638_jpg.rf.f28e73bdf47b7660e3280f91d1381701.jpg,cc7d216a294ddae319e4e60572879fc9,4
train,Dermatitis,../datasets/feed/train/Dermatitis/hotspot-47-_jpg.rf.c41532a7f01ed6ae67b86503087f1c14.jpg,cc80224711c4b84cebe57d3150838926,1
train,Healthy,../datasets/feed/train/Healthy/pic68_jpg.rf.238c0476bc2399f7c2037f0302c55f65.jpg,cc803511166d3576a734bffe6c9c5d70,3
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_00550_jpg.rf.ce81f7262a137da99598ba680657e3d7.jpg,cc828fa87b890dd54386a723c8475caf,1
train,Demodicosis,../datasets/feed/train/Demodicosis/scabies_136_png_jpg.rf.a7dbc5ba54a7b6f3b7f655f87889ebe3.jpg,cc8e612c47abba144257eec69b9e4996,0
valid,Demodicosis,../datasets/feed/valid/Demodicosis/1-12-_jpg.rf.cbaac57e5b7dd0de92f1628608b00cbd.jpg,ccace5ec070b772b9b645fc9fe983340,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_029_jpg.rf.137b1bdfb5e012f06a805c3a7953528e.jpg,ccccf3bc5a68db5666e537d6afd2f229,2
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5217_jpeg_jpg.rf.844ded275935c4c9e296c47f26733004.jpg,ccd3451d99c4ebe57782bf33ed1ffd7d,0
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_008_jpg.rf.a1e7e399c33ba369e61a7ab4ad0c76e0.jpg,cce181eef0da939ab5ad0fa027a458f3,3
valid,Demodicosis,../datasets/feed/valid/Demodicosis/P2_png_jpg.rf.ba174974ac9035e10a600d3c868a850e.jpg,ccedc28e507e7129beeb2a6c2aa54394,0
valid,Healthy,../datasets/feed/valid/Healthy/images-31_jpg.rf.47c5885c7cbd805de69117f017ca0279.jpg,ccf2a2f26482cc874f82974467a8b587,3
valid,Healthy,../datasets/feed/valid/Healthy/dogs_271_jpg.rf.881b98f0844308d365304fecf47390a4.jpg,cd04f0bfc39e56542252b36737e129c5,3
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-101-_jpg.rf.2a1dd73e326a355c5db7eadb24e42807.jpg,cd0c459e5063d77f18b9d50803d4d50f,5
valid,Ringworm,../datasets/feed/valid/Ringworm/ringworm-3-_jpg.rf.49170be06d2cf5aadeca9786bd00f33a.jpg,cd1340c96a95c1279afeb7ce49c52060,5
valid,Demodicosis,../datasets/feed/valid/Demodicosis/1-53-_png_jpg.rf.fe0b0eef3c370f8fc25878671eb4554a.jpg,cd135f441793f8ca98df6afe4541bde7,0
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-158-_jpg.rf.c09fa30bdf43fbb2e746a52777102f7e.jpg,cd18742f013fd2dd908a0a38e4a38c60,5
train,Dermatitis,../datasets/feed/train/Dermatitis/1000010751_x16_jpg.rf.90d26fcfd46aaa0b44ce9f86b35e17cc.jpg,cd2668c6eb37622ffffbad120eb10dd1,1
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_008_jpg.rf.93f636ff26d30d20c1f05b6529eecd0f.jpg,cd3aed7d213c427e5c3b11008dcebcb5,3
valid,Hypersensitivity,../datasets/feed/valid/Hypersensitivity/23_jpg.rf.6767a05604669c2fdac63776957b0e3d.jpg,cd7bf1ca616ce06b1ffd98c7e5547c16,4
valid,Healthy,../datasets/feed/valid/Healthy/f802524f531f43dfb211392071de17e6_jpg.rf.eddc09476309f4ab95701491bf09613f.jpg,cd7d0dcc8aa8a2747dfe52bc04039d54,3
train,Fungal Infections,../datasets/feed/train/Fungal Infections/pic77_jpg.rf.e3d036ea9d7c72e4863bf9e590ae8f31.jpg,cd9bae475355af725fbce53c7cd10ed9,2
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-165649_jpg.rf.fb2a8b2005ab8c774d67f649e7b933ea.jpg,cdbff3c3e1136a299432b69d6544ad14,0
valid,Demodicosis,../datasets/feed/valid/Demodicosis/2024-05-13-161803_jpg.rf.fb94a4b0569d6afa59a507ba2bcd4bde.jpg,ce0582583d5ff431d45b62977b51cdcf,0
train,Ringworm,../datasets/feed/train/Ringworm/R13_png_jpg.rf.0b27389fecdf9c9c941c6411792659eb.jpg,ce0779098adde3279a8f76b05a395a85,5
train,Dermatitis,../datasets/feed/train/Dermatitis/Bacteria3_png_jpg.rf.20cc58c24a13f545c95a27555f63d7e5.jpg,ce0947324bdf60ab4cd53e65b17c016a,1
valid,Dermatitis,../datasets/feed/valid/Dermatitis/62521167_2293314700920873_300162319286009856_n_jpg.rf.4a1987c3e794ee1326cdea3a0636e765.jpg,ce1444ca4436d8cd24cdd2f35016a871,1
train,Demodicosis,../datasets/feed/train/Demodicosis/1-25-_png_jpg.rf.b8f6a7850b54c36c98a7f6c98b3f289f.jpg,ce18b978ecbce13c583819b3386f5f33,0
valid,Demodicosis,../datasets/feed/valid/Demodicosis/2024-05-13-134130_2_jpg.rf.940e5c4be09c8a24ca27d65239f009d9.jpg,ce23df196ecf111a8d7061e6ed7021de,0
